ITEM_ID,TITLES
nm0000532,137984 | 42464 | 185942 | 51543 | 182843 | 193 | 154980 | 107357 | 107327 | 38560 | 9453 | 14600 | 19792 | 44630 | 236713 | 54302 | 5654 | 185 | 3515 | 147164 | 14794 | 24750 | 26639 | 6217 | 29628 | 122244 | 110327 | 23535 | 145951 | 76264 | 8986 | 26300 | 214717 | 32332 | 181056 | 39343 | 10394 | 5764 | 8427 | 49060 | 23056 | 52036 | 2082 | 24747 | 46342 | 71287 | 24150 | 16604 | 81694 | 46718 | 43956 | 253344 | 191094 | 316784 | 125490 | 275287 | 139455 | 188357 | 167960 | 328264 | 432579 | 287415 | 284564 | 339549 | 401544
nm0640129,137984
nm0365594,137984
nm0669363,115507 | 180836 | 38782
nm0086780,115507 | 46915 | 4193 | 284440 | 61111 | 38602 | 5185 | 37258 | 20681 | 201471 | 64428 | 73672 | 75947 | 141824 | 167408
nm0001702,10518 | 37923 | 32048 | 1051 | 579 | 38985 | 10170 | 578 | 48153 | 6341 | 466 | 18588 | 32080 | 253112 | 16858 | 4437 | 32079 | 86408 | 84071 | 51434 | 134458 | 98502 | 27719 | 277726 | 91045 | 57219 | 41266 | 47913 | 28816
nm0000163,10518 | 5924 | 91607 | 891 | 59855 | 27094 | 37247 | 3116 | 381693 | 11040 | 10551 | 11329 | 12615 | 12704 | 61742 | 9770 | 9502 | 31200 | 994 | 16409 | 23397 | 12102 | 9576 | 380 | 12647 | 879 | 10699 | 6950 | 31546 | 10153 | 586 | 31005 | 10743 | 1427 | 1262 | 10199 | 2284 | 49444 | 50393 | 81003 | 140300 | 212778 | 313867 | 286519 | 396398
nm0001137,10518 | 263222 | 434220 | 87706 | 21948 | 216736 | 29005 | 5854 | 21666 | 76036 | 21259 | 19050 | 202148 | 145959 | 116736 | 44895 | 2091 | 26934 | 20984 | 197583 | 211076
nm0001377,2413 | 80757 | 40377 | 39899 | 16938 | 44198 | 337903 | 6003 | 36460 | 73549
nm0694293,2413 | 32665 | 84628 | 75926 | 223150 | 197489 | 185156 | 84922 | 37618 | 60287 | 211845
nm0000380,58628 | 10774 | 42500 | 26762 | 28 | 31671 | 27349 | 18402 | 40509 | 636 | 14881 | 59231 | 27441 | 35588 | 11393 | 160008 | 83135 | 92389 | 304816 | 240 | 31604 | 11372 | 29578 | 21887 | 45226 | 32077 | 42121 | 154276 | 49823 | 63056 | 10126 | 71034 | 2119 | 26426 | 32221 | 15300 | 36907 | 37094 | 12280 | 10533 | 139408 | 41852 | 9294 | 2895 | 9422 | 8656 | 72087 | 8470 | 16072 | 16425 | 2055 | 13156 | 1950 | 12193 | 9981 | 20892 | 20766 | 44718 | 70876 | 205587 | 248688 | 324333
nm0000169,58628 | 178 | 21948 | 36349 | 19373 | 5551 | 608 | 31606 | 21950 | 67307 | 52579 | 61653 | 163626 | 29143 | 419704 | 57834 | 10731 | 16769 | 35432 | 47638 | 53157 | 88673 | 41875 | 25497 | 6470 | 8845 | 5503 | 31642 | 47095 | 29973 | 414 | 277388 | 607 | 10357 | 11808 | 10398 | 10479 | 10632 | 13498 | 12146 | 8053 | 6977 | 6973 | 13975 | 44129 | 41154 | 56831 | 82696 | 127372 | 264656 | 278924 | 324668 | 476335 | 398177
nm0625075,33521 | 273189 | 10395 | 372835 | 10333 | 10863 | 197542 | 47944 | 26141 | 21742 | 71754
nm0384050,20813 | 118962 | 26268 | 10640 | 10514 | 21294 | 42634 | 31604 | 198664 | 88583 | 13380
nm0000178,20813 | 27016 | 232 | 11648 | 167252 | 67307 | 2176 | 33506 | 65796 | 19583 | 294016 | 179384 | 248119 | 261794 | 207330 | 1249 | 33782 | 46925 | 39486 | 2148 | 2251 | 14326 | 55730 | 7095 | 17908 | 14746 | 65403 | 9415 | 28029 | 2133 | 20857 | 10934 | 16164 | 49521 | 8090 | 64566 | 258284 | 375867 | 355338 | 390061 | 452832
nm0076400,20813
nm0036109,15310 | 10006 | 258427
nm0010818,15310 | 6471 | 196257
nm0001749,10323 | 50697 | 4193 | 35841 | 130474 | 5179 | 52083 | 26186 | 57565 | 11257 | 46941 | 5183 | 26686 | 2005 | 11236 | 6279 | 2925 | 48689 | 45019 | 10368 | 671 | 5279 | 36730 | 9528 | 45772 | 9687 | 132426 | 49391 | 74534 | 121826 | 268238 | 282296 | 328589
nm0002122,10323 | 41913 | 109174 | 266314 | 65398 | 30361 | 75048 | 355536
nm0000302,113464 | 43214 | 47646 | 57578 | 42216 | 47942 | 1675 | 223150 | 139198 | 72494 | 57310 | 37626 | 21500 | 20416 | 11944 | 280134 | 916 | 92299 | 40158 | 19562 | 41089 | 86767 | 329221 | 1802 | 421229 | 109962 | 211816 | 60276 | 5203 | 268788 | 2331 | 61950 | 9817 | 30302 | 476678 | 484355 | 529982 | 451955
nm0038870,47402 | 25319 | 71924 | 41032 | 59408 | 45158
nm0002081,2669 | 46971 | 41007 | 86182 | 75926 | 89738 | 42457 | 4909 | 26787 | 17339 | 86208 | 59487 | 42122 | 19067 | 48406 | 167408 | 633 | 30840 | 6264
nm0000154,2669 | 31179 | 11646 | 197 | 10264 | 9359 | 3981 | 309886 | 10396 | 10530 | 43279 | 1727 | 50780 | 31955 | 941 | 8810 | 9355 | 7443 | 419680 | 10590 | 38557 | 9659 | 942 | 943 | 944 | 5731 | 8834 | 11541 | 2112 | 10326 | 11856 | 10502 | 3595 | 318 | 2024 | 2675 | 30141 | 12201 | 80389 | 106747 | 411728 | 438674
nm0512305,46915 | 284129 | 37068 | 19493 | 119822 | 65310 | 59958
nm0001277,46971 | 39274 | 122937 | 1669 | 146121 | 49712 | 26198 | 22419 | 34995 | 161324 | 29068 | 17496 | 167262 | 27609 | 9549 | 11509 | 103201 | 2143 | 210938 | 41417 | 2034 | 11678 | 9104 | 15558 | 1646 | 49040 | 244316 | 312797
nm0371175,41947 | 104334
nm0842770,41947 | 58937 | 24936 | 41488 | 94794 | 245324 | 152603 | 96484 | 4975 | 38987 | 7351 | 4566 | 9300 | 2757 | 31262 | 20308 | 110415 | 41801 | 110838 | 1546 | 1907 | 41970 | 81540 | 346080 | 237 | 411 | 4922 | 428702 | 361292 | 41110 | 71859 | 84012 | 83401 | 324807 | 387426
nm0662511,41947 | 13195 | 41667 | 9622 | 32648 | 16420 | 39426 | 32407 | 66195 | 428836
nm0358723,19072
nm0715068,87378 | 13343
nm0028933,154620
nm0575956,118153
nm0121969,118153 | 364684
nm0370386,218563
nm0689655,88061 | 30787
nm0153205,88061
nm0409866,88061 | 6476 | 42358 | 19403 | 33357 | 8043 | 48686 | 31672 | 4679 | 73984 | 31671 | 22094 | 38082 | 14373
nm0110193,88061
nm0039498,30787 | 34905 | 33301 | 50076 | 33303 | 110703 | 36600 | 125754
nm0790018,30787
nm0336931,49334 | 74545 | 35852 | 29589
nm0578197,20885
nm0951084,20885 | 67467 | 63301 | 32334 | 64714 | 139579 | 59475 | 220669 | 219995 | 73905 | 339649
nm0527226,20885 | 20848
nm0123844,20885
nm0744601,199456
nm0357303,199456 | 161313 | 193388 | 198808
nm0790096,199456 | 40939 | 47324
nm0001725,199456 | 4868 | 63888 | 60543 | 166607 | 39282 | 101185 | 18118 | 61411 | 57666 | 52960 | 35165 | 38165 | 68659 | 16085 | 907 | 42700 | 42525 | 34184 | 29805 | 189888 | 26179 | 107028 | 151227 | 151232 | 2023 | 337 | 377196 | 15005 | 17669
nm0000527,16561 | 4808 | 28289 | 502 | 26036 | 11520 | 110568 | 107774 | 11777 | 10385 | 66035 | 18080 | 19661 | 42785 | 57258 | 43002 | 36361 | 1888 | 11356 | 987 | 36133 | 820 | 15602 | 27472 | 38659 | 21849 | 47876 | 46732 | 18644 | 118444 | 81720 | 4932 | 14030 | 76002 | 36850 | 42514 | 27331 | 29735 | 8333 | 23479 | 32030 | 85058 | 42128 | 28466 | 89743 | 11483 | 23752 | 43645 | 129251 | 248706 | 12139 | 61536
nm0000907,16561 | 26331 | 191450 | 23050 | 36361 | 75891 | 2362 | 42604 | 18966 | 145364 | 10364 | 176087 | 20472 | 31677 | 124210 | 119617 | 32316
nm0580607,16561
nm0000135,24032 | 134784
nm0833448,65066 | 17443
nm0356251,65066 | 194875
nm0308882,26328 | 579 | 66092 | 578 | 580
nm0000222,26328 | 26460 | 374739 | 47808 | 19114 | 5689 | 218689 | 46460 | 126816 | 47070 | 26973 | 73563 | 62035 | 17796 | 22747 | 293138 | 35169 | 10185 | 58232 | 170752
nm0083709,38147 | 87365 | 252952 | 72339 | 31428
nm0521608,38147
nm0798779,38148 | 158557 | 105404 | 24740 | 9950 | 60505 | 116014 | 27150 | 12629 | 101054 | 9491 | 38718 | 8831 | 81384 | 67924
nm0913637,38148 | 24264
nm0366509,38148 | 8009 | 292060 | 69266 | 36996 | 32033 | 48841 | 124169
nm0731634,38965 | 226679 | 76829 | 22777 | 92292 | 11610 | 703 | 27214 | 206821
nm0606360,38965 | 117342
nm0772116,38965 | 38615 | 14787 | 85330 | 31389 | 327418
nm0000885,22588 | 31605 | 126031 | 290766 | 122515 | 119383 | 31948 | 23805 | 2613 | 51145 | 13251 | 138554 | 86236 | 11510 | 429486 | 13995 | 32030 | 26787 | 71982 | 8536 | 10669 | 4984 | 19258 | 26798 | 41938 | 77861 | 67866 | 12472 | 4918 | 118083 | 30710 | 86975 | 244048 | 29907 | 11028 | 27737 | 219843 | 25373 | 54405 | 161785 | 14534 | 142772 | 92943 | 31006 | 10193 | 37414
nm0000903,22588 | 257600 | 19384 | 288572
nm0000524,22588 | 1633 | 32083 | 13715 | 31641 | 3064 | 40929 | 39140 | 59585 | 176693 | 151062 | 113137 | 36915 | 11853 | 54729 | 15143 | 20927 | 4104
nm0123078,326760
nm0945468,112501 | 25858
nm0812286,112501
nm0457964,112501
nm0768029,112501
nm0257951,36916
nm0038320,43877
nm0645825,43877
nm0847504,43877
nm0359297,205649 | 46069
nm0945836,205649
nm0654613,205649
nm0411001,205649
nm0620131,26893 | 28273 | 46918 | 43095 | 159403 | 97149
nm0156928,3777 | 1059 | 1679 | 21490
nm0330101,175126 | 64735
nm0311185,54288
nm0768251,54288
nm0065159,174259 | 235547 | 188392 | 150318 | 95414 | 146053 | 145977 | 146062 | 222817 | 237156 | 71129 | 145931 | 145963 | 145969 | 146072 | 89372
nm0532986,174259
nm0209142,266351
nm0231431,266351
nm0349866,140383
nm0198954,131781 | 4822 | 109018 | 43034
nm0119587,279818
nm0051086,98969 | 67731
nm0187927,132284 | 146596 | 10363 | 150912
nm0359894,84725 | 95363 | 127475 | 76575 | 192336 | 66141 | 40055 | 82052
nm0197592,76777 | 78377 | 64871
nm0634488,194806 | 10910
nm0562831,4195 | 31417 | 252845 | 11048 | 2363 | 146023 | 332493 | 195830
nm0822004,63691 | 34093
nm0320815,63691
nm0609717,64098
nm0000272,1958 | 63978 | 42008 | 2455 | 77519 | 65485 | 119623 | 53520 | 47959 | 63398 | 12709 | 12579 | 41580 | 38376 | 82123 | 59847 | 197936 | 33517 | 595975 | 31789 | 14949 | 161812 | 2266 | 14928 | 446037 | 465871
nm0000322,1958 | 4481 | 12627 | 47718 | 12652 | 48216 | 47439 | 15438 | 47254 | 38376 | 13727 | 954 | 28370 | 63057 | 39422 | 237796 | 64310 | 48150 | 79043 | 38282 | 17961 | 38018 | 17960 | 16350 | 59582 | 260312 | 282672
nm0109725,252063 | 251350 | 118150 | 18628 | 57714
nm0000176,252063 | 77985 | 655 | 20017 | 31214 | 97844 | 20064 | 12701 | 24113 | 107246 | 82077 | 11121 | 47489 | 6217 | 20310 | 72394 | 50812 | 41291 | 63698 | 206 | 68123 | 317965 | 9057 | 49799 | 12499 | 77469 | 12616 | 2042 | 30964 | 86023 | 37920 | 59996 | 53670 | 24007
nm0000391,252063 | 21588 | 41925 | 163706 | 52964 | 24137 | 40913 | 17414 | 118154 | 14317 | 37922 | 497997 | 44147 | 10210 | 19180 | 329718 | 31939 | 8874 | 2923 | 332 | 1831 | 49671 | 74000 | 9026 | 26108 | 10748 | 37565 | 300155 | 427214
nm0958558,252063
nm0005447,252063 | 11944 | 2176 | 72987 | 9708 | 31010 | 25641 | 3489 | 35178 | 112090 | 34898 | 2312 | 13560 | 10866 | 13539 | 21794 | 31896
nm0861862,252063 | 64362 | 4369
nm1568989,252063
nm1224628,252063
nm0557859,2011 | 93188 | 283701 | 482710 | 179109 | 103597 | 31208 | 44408 | 127856 | 105448 | 14448 | 263118 | 1811 | 595867 | 70993
nm1401008,243226
nm1401076,134450
nm0873790,67590 | 53465 | 67168
nm0695937,141324 | 84085 | 632
nm0456803,55441
nm0585548,40953 | 235239
nm0001800,59838 | 189723 | 39519 | 37305 | 56535 | 117426 | 288186 | 19357 | 42728 | 42157 | 79008 | 71402 | 117424 | 80911 | 107444 | 991 | 11223 | 47906 | 49427 | 16441 | 21158 | 115332 | 47825 | 54658 | 69722 | 92802 | 61178 | 12186 | 28859 | 26601 | 49762 | 608 | 40344 | 13166 | 16973 | 16358 | 9472 | 30082 | 1887 | 13993 | 15346 | 39072
nm0026130,142983 | 73827 | 5920 | 105087
nm0001839,39220 | 104602 | 53898 | 52867 | 53336 | 72881 | 101281 | 32969 | 84796 | 116373 | 127776 | 32825 | 23393 | 37749 | 31941 | 41034 | 11524 | 41760 | 38615
nm0581277,39220 | 9660 | 18509 | 79117 | 23724 | 86616 | 143092 | 110739 | 87078
nm0005565,94170 | 85339 | 36257 | 66485 | 16303 | 34014 | 41513
nm0530422,37468
nm0096022,37468 | 203562 | 267415
nm0729870,170729
nm0178611,48954
nm0054811,48954
nm0933673,95359
nm8094635,72640
nm1240822,72640
nm12626546,72640
nm8094634,72640
nm8094633,72640
nm8094636,72640
nm0449398,55404
nm0634907,55404
nm0542587,55409
nm10421115,55409
nm0783003,53474
nm9184641,53458
nm0215000,53458 | 242629 | 130102 | 46421 | 206052 | 173882 | 21377 | 62033 | 97884 | 110674 | 42402 | 325240 | 42470 | 99850
nm0089052,53916 | 55354 | 55365 | 55359 | 67169 | 53770 | 43357 | 58828
nm0417669,55357
nm0088520,66885 | 26542
nm0809310,54477
nm0496884,54477
nm1187952,54477
nm0166477,244806 | 205556
nm0075326,15433
nm0419248,15433 | 38782
nm0861354,15433
nm0740500,15433 | 17015 | 313755
nm0171500,284497
nm0715436,81124
nm0142588,348501 | 84058
nm0685694,87669 | 307114
nm0683116,6105 | 113452 | 423899 | 147269 | 4107 | 228634 | 289394 | 456187
nm0394198,281531 | 36339
nm0817122,38606 | 83359 | 169971 | 18118 | 36642 | 68979 | 33166
nm0926897,71189
nm0880521,42456 | 29454 | 12761 | 18333 | 42358 | 26372 | 42602 | 56691 | 133919 | 797 | 97519 | 15478 | 72086 | 47474 | 10238 | 46088 | 104498 | 71445 | 254139 | 96337 | 40732 | 42488 | 191550 | 113452 | 273304 | 341680 | 48745 | 55650 | 38635 | 149893
nm0575974,283915 | 362107 | 236387
nm0728085,283915
nm0358002,4809
nm0588225,210395
nm0055645,210395 | 52906 | 3052
nm0949917,41023
nm0001727,657 | 159052 | 13524 | 874 | 107325 | 65674 | 72494 | 121052 | 8333 | 10786 | 9277 | 104644 | 120959 | 261439 | 107327 | 66775 | 80382 | 578 | 42242 | 50374 | 20416 | 17339
nm0000938,657 | 229518 | 270326 | 270493 | 280979 | 98085 | 200863 | 197212 | 261010
nm0795044,89513 | 37833 | 261035
nm0306831,89513
nm0109772,192946
nm0315985,94889
nm0274102,94889 | 149190
nm0347746,94889
nm0068965,94889
nm0768742,60061
nm0615698,60061 | 53945 | 260857
nm0466977,199198 | 62457 | 281623 | 81872 | 283281 | 2106 | 107122 | 85746 | 136695 | 105114 | 76486 | 92601 | 86302 | 340961 | 138642 | 34449 | 32073 | 87358 | 37765 | 39400 | 39402 | 193784 | 5056 | 198772 | 286477 | 208935 | 5483 | 73075
nm0765930,199198 | 1787 | 74544 | 296186 | 74605
nm0560345,199198 | 88395 | 199184
nm0639877,43782 | 94851 | 106822
nm8094640,109335 | 57646
nm8094642,109335
nm8094641,109335
nm0424741,109335
nm0588530,109335
nm0233753,4772 | 4034 | 4893 | 1719 | 4835 | 2433
nm0001812,12758 | 237925 | 79683 | 87342 | 32142 | 27625 | 194097 | 1103 | 138595 | 94201 | 77632 | 89653 | 429 | 104974 | 938 | 16662 | 49397 | 52916 | 72032 | 61594 | 43417 | 90094 | 42544 | 44697 | 24825 | 67305 | 154397
nm0334676,12758 | 280038 | 81841 | 332493
nm0004646,12758 | 3697 | 71998 | 89817 | 90726 | 105098 | 124395 | 260860 | 90779 | 356427 | 79426 | 3701 | 260872 | 142388 | 3699 | 187771 | 154433 | 105853
nm0895715,145244 | 324194 | 56920 | 158062 | 158065 | 183073 | 220177
nm0593369,145244 | 3159 | 144736 | 281152 | 107882 | 205031 | 81409 | 295523 | 42573 | 151423 | 148429 | 109456 | 150226 | 146079 | 243691 | 5519 | 151176 | 101237 | 60194 | 150694 | 136293
nm0608311,145244 | 205557 | 42414 | 186632 | 96454 | 24160 | 24161 | 199779 | 17974 | 42117 | 90100 | 107065 | 87335 | 139322 | 8416 | 40022 | 221717 | 183973
nm0117863,281380 | 48564 | 186632 | 289679 | 160871 | 193641
nm0335930,281380
nm0661343,30882 | 243691
nm0522370,30882 | 71998 | 29039 | 94744 | 243691 | 96106 | 290134 | 278368
nm0000773,30552 | 180719 | 68972 | 4286 | 80987 | 292592 | 4279 | 42224 | 197343 | 75293 | 49725 | 64513 | 118390 | 44926 | 44741 | 117144 | 82080 | 82867 | 58613
nm0301403,30552 | 170882 | 105098 | 105659
nm0000052,326755 | 81308 | 63857 | 217648 | 63072 | 80677 | 76157 | 43231 | 42200 | 42131 | 42801 | 24382 | 81872 | 45799 | 41779 | 47240 | 31332 | 48210 | 116997 | 42021 | 63070 | 273868 | 439 | 422 | 94771 | 41050 | 47432 | 51092 | 44658 | 60202 | 107035 | 81522 | 49687 | 61278 | 271792 | 20271 | 3520 | 65632 | 99095 | 248592 | 116691 | 95727 | 56366 | 1863 | 77333 | 194485 | 63176 | 49125 | 10102 | 170547 | 83343 | 272967 | 105529 | 57310 | 47096 | 42229 | 42224 | 31214 | 105667 | 56177 | 11936 | 63186 | 53914 | 198474 | 58526 | 58187 | 124304 | 3586 | 47367 | 55049 | 108548 | 184056
nm0001657,326755 | 93939 | 139058 | 31767 | 28752 | 69526 | 13549 | 26843 | 81351 | 26612 | 292754 | 47716 | 4883 | 107146 | 42344 | 96635 | 50953 | 52608 | 59171 | 82811 | 82807 | 28942 | 284753 | 19201 | 17917 | 14506 | 45007 | 87628 | 41830 | 71910 | 86687 | 194817 | 5953 | 2926 | 12310 | 30789 | 51445 | 66027 | 43701 | 4788 | 54302 | 11326 | 230950 | 19379 | 98106 | 32644 | 255822 | 52886 | 41946 | 47350 | 98 | 33201
nm0029182,326755 | 280182 | 106863 | 89652 | 198657 | 38219
nm0173399,97033 | 50197 | 73697 | 7014 | 183973 | 324211
nm0307752,97033 | 260909 | 90092 | 69152 | 293962 | 114644 | 225466 | 122832 | 48490 | 226814
nm0135671,158647 | 82827 | 108535 | 8071 | 90779 | 285558 | 193641 | 19562 | 225466
nm0271763,158647 | 30903 | 73835 | 68825 | 104954 | 58403 | 74187 | 156995 | 37765 | 29167 | 179178 | 90094 | 138857 | 29169 | 121342 | 172924 | 42573 | 214051 | 69872 | 11226 | 121743 | 67180 | 30901 | 65733 | 75336 | 28051 | 73620 | 266586 | 128339 | 135260 | 48579 | 151024 | 77138 | 48961 | 43548
nm0675873,158647
nm0697587,12637 | 92937 | 49427 | 84285 | 22784 | 96167 | 85127 | 275729 | 405797 | 86944 | 215361
nm0759477,157682 | 28682 | 89652 | 106970 | 105095 | 116719 | 293962 | 37916
nm0016693,157682 | 149476 | 52808 | 78101 | 80443 | 29167 | 89653 | 72032 | 285532
nm0521873,157682 | 145379 | 144360 | 148431
nm0000947,237925 | 5122 | 13549 | 27932 | 26762 | 70351 | 71654 | 39194 | 56364 | 286534 | 156235 | 145364 | 26617 | 281209 | 55044 | 11034 | 21256 | 57215 | 5854 | 41792 | 67772 | 36275 | 207399 | 88090 | 2662 | 3121 | 31909 | 49684 | 30652 | 61054 | 25750 | 96484 | 39193 | 33343 | 136884 | 142052 | 98577 | 177838 | 337218
nm0711058,269699 | 47871 | 29185 | 16790 | 36165 | 20468 | 50536 | 117432 | 288980
nm0000867,269698 | 239678 | 15582 | 13171 | 2284 | 206821 | 41210 | 55916 | 77625 | 291264 | 22947 | 180162 | 4349 | 8960 | 7326 | 19899 | 12569 | 127517 | 49520 | 51540 | 384682 | 109431 | 209403 | 227159 | 445571 | 269149 | 251471 | 328425
nm0319514,280182
nm0167866,280182
nm0292318,170882 | 48211
nm0006573,205557 | 280038 | 101553 | 26648 | 28592 | 2719 | 269064 | 187737 | 74216 | 139322 | 131585 | 91056 | 50195 | 105087 | 256431 | 40652 | 29259 | 104246 | 4366 | 100812 | 3701 | 104945
nm0938753,785
nm0278807,785
nm0315116,2216 | 171577 | 2200
nm0547028,2216 | 50193
nm0472545,2216
nm0334234,393623 | 208708
nm0567521,43495 | 35986 | 24212
nm0203606,51618 | 38962
nm0941076,46995 | 41599 | 170920 | 3210
nm0221527,46995 | 93863 | 661 | 45560 | 53094 | 124122 | 29530 | 66537
nm0665902,51619 | 197647 | 39288 | 38688 | 172535 | 39946 | 46724 | 148083 | 65488 | 64291 | 284440 | 280004
nm0199399,60938
nm0535861,191740 | 50670 | 3175 | 161460 | 121052 | 213635 | 304816 | 44258 | 185 | 26503
nm0065777,191740 | 5147 | 74198 | 139170
nm0385516,191740 | 110431
nm0914349,84058
nm0573694,84058
nm0018755,3170
nm1027883,3170
nm0066951,3170
nm0525588,38468
nm0268006,80090 | 36339 | 124723 | 99838 | 171394
nm0010240,206171 | 117457 | 118009 | 107328 | 92782
nm0892793,206171
nm0536167,93528 | 146783 | 82063 | 60116 | 307 | 105509 | 43444 | 43372 | 56167 | 65550 | 82486 | 47837 | 71995 | 47796 | 30298
nm0160779,44407
nm0532277,44407 | 80151 | 89154 | 25103 | 43205 | 115972
nm0077541,44407
nm0307986,120021 | 353653
nm0525154,120021 | 182689 | 125666
nm0407094,353653 | 109913 | 86258
nm0816670,353653 | 337995 | 37066 | 42576 | 43051
nm0000638,353653 | 38701 | 107355 | 249195 | 126493 | 59802 | 152 | 154 | 157 | 168 | 172 | 174 | 126526 | 252965 | 79827 | 279263 | 210609 | 45186 | 86204 | 30315 | 46885 | 181269 | 193 | 113210 | 113215 | 113209 | 13533 | 75454 | 10726 | 10040 | 389109 | 311539 | 402976 | 464882
nm0017113,353653
nm0365248,29817
nm0179782,29817 | 86466 | 251281
nm0636811,29817
nm0724784,29817 | 9698 | 91548
nm0306908,357905
nm0743218,2438
nm0167041,13368 | 156566
nm0419929,46007 | 16618 | 68755 | 117781
nm0550855,4945 | 93427 | 185263 | 31602 | 52825 | 78140 | 16281 | 25610 | 288142
nm0275693,4945
nm0176586,252853 | 217197
nm0053856,252853
nm0877325,83015
nm0049890,59584
nm0424186,88176
nm0388682,88176
nm0748951,88176
nm0682423,29074 | 94751
nm0300825,29074
nm0732408,305543 | 43513
nm0303684,305543
nm0080948,61431 | 128606 | 46145
nm0178137,36521 | 43009 | 116298 | 24963
nm0496813,67128
nm0057969,67128 | 52974
nm0049766,269318 | 105120 | 211561 | 280957 | 271572 | 49697 | 28538 | 144736
nm0119411,269318 | 30689
nm0069032,269318
nm0938372,31984 | 4454 | 124723 | 186408 | 52639 | 43103 | 106020
nm0215744,146783 | 61464 | 43389 | 278122 | 242240 | 276155 | 185078
nm0630123,132122
nm0614035,132122
nm0785286,225184 | 208835 | 242240 | 276155 | 42658 | 139334
nm0535979,269322 | 73741 | 66055
nm0658947,269322 | 82113 | 79892 | 75540 | 278918
nm0079246,149190
nm0557159,274131 | 43020 | 56343 | 42169 | 91571 | 42501 | 210615 | 5165 | 49125 | 269064 | 94709 | 255401 | 137859
nm0245979,66893
nm0267838,66893 | 147787 | 50758 | 62715 | 158050 | 114174
nm0673034,282905 | 57666 | 328683 | 74647 | 179178 | 45884 | 221527 | 225940
nm0195895,282905 | 105120 | 83217 | 294819 | 156988 | 77140 | 68813 | 107094 | 157724 | 193153 | 121743
nm0107539,8353
nm0721169,8353
nm0774231,8353
nm0670083,8353
nm0076432,8353
nm0764009,8353
nm0554805,82778 | 43344 | 41309
nm0700354,82778
nm0907541,43344
nm0305509,43344
nm0167930,41309
nm0013440,41309
nm0618949,158621
nm0637229,158621 | 98328
nm0460700,158621
nm0179786,85483 | 31167 | 41800 | 90807 | 62091 | 61908 | 42588 | 139349 | 37598
nm0569000,85483 | 50363 | 394009 | 131761 | 172475 | 21147 | 29924 | 39766 | 15787 | 32021 | 128437 | 96131 | 15360 | 39829 | 28736 | 193277 | 54287 | 163517 | 850 | 24081 | 40095 | 78320 | 110486 | 13995 | 11017
nm0095122,108282 | 154266 | 11054
nm0000101,1621 | 525 | 403 | 10023 | 35118 | 25697 | 17795 | 2322 | 23752 | 15301 | 24558 | 25520 | 2617 | 11933 | 13673 | 19507 | 23096 | 19665 | 55922 | 9080 | 125907 | 11519 | 49036 | 620 | 12120 | 2978 | 4032 | 9612 | 18395 | 11317 | 23449 | 9099 | 11568 | 9434 | 15271 | 3563 | 59981 | 41515 | 239566
nm0000552,1621 | 809 | 9713 | 9327 | 3050 | 59108 | 10756 | 8427 | 11221 | 10411 | 5851 | 10708 | 96 | 9085 | 11595 | 19724 | 808 | 25523 | 11692 | 150 | 90 | 11353 | 12107 | 306 | 8860 | 10136 | 9602 | 11066 | 12158 | 10674 | 6522 | 10808 | 810 | 1125 | 9757 | 72358 | 11260 | 10192 | 13394 | 374461 | 528888
